train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy,test_accuracy_macro,test_precision_macro,test_recall_macro,test_f1_macro,tag,strides,kernels
3.888379433192313e-05,1.0,0.0334480628371238,0.9944000244140624,0.0206072013825178,0.995199978351593,0.9952,0.9952123051419745,0.9951100995191108,0.9951568972484688,stride1-1-1_kernel3-3-3,"[1, 1, 1]","[3, 3, 3]"
1.0446680789755192e-05,1.0,0.0344422943890094,0.9941999912261964,0.0236403886228799,0.995199978351593,0.9952,0.995241354548963,0.9951151773949066,0.9951721414609168,stride1-1-1_kernel5-3-3,"[1, 1, 1]","[5, 3, 3]"
2.005150463446625e-06,1.0,0.0347087569534778,0.9950000047683716,0.0234987307339906,0.994700014591217,0.9947,0.99469435583159,0.9946048806415744,0.9946473011259817,stride1-1-1_kernel5-5-3,"[1, 1, 1]","[5, 5, 3]"
2.780713839456439e-05,1.0,0.044383518397808,0.993399977684021,0.0249790716916322,0.9948999881744384,0.9949,0.9949205482687687,0.9948156108931157,0.9948645516405892,stride1-1-2_kernel3-3-3,"[1, 1, 2]","[3, 3, 3]"
0.0002188353828387,0.999963641166687,0.0324771106243133,0.9929999709129332,0.022486925125122,0.9948999881744384,0.9949,0.9949707783473392,0.9948132371491348,0.9948875963975856,stride1-1-2_kernel5-3-3,"[1, 1, 2]","[5, 3, 3]"
0.0002851777826435,0.999927282333374,0.033481940627098,0.993399977684021,0.0236116461455822,0.9944999814033508,0.9945,0.9945693865666518,0.9943566541835576,0.9944575304324904,stride1-1-2_kernel5-5-3,"[1, 1, 2]","[5, 5, 3]"
0.0010183426784351,0.9996908903121948,0.0404627621173858,0.9919999837875366,0.031467068940401,0.9929999709129332,0.993,0.9930289717703812,0.9928621741533924,0.992940331686376,stride2-1-1_kernel3-3-3,"[2, 1, 1]","[3, 3, 3]"
0.0001827328233048,0.999963641166687,0.0574314221739769,0.99099999666214,0.0316967256367206,0.9926000237464904,0.9926,0.9926854102535762,0.9925030550838848,0.9925841638831356,stride2-1-1_kernel5-3-3,"[2, 1, 1]","[5, 3, 3]"
5.012606834498001e-06,1.0,0.05703197047114372,0.9922000169754028,0.031104376539587975,0.9936000108718872,0.9936,0.9935460736894391,0.9934785438802287,0.9935058517215578,stride2-1-1_kernel5-5-3,"[2, 1, 1]","[5, 5, 3]"
